,id0,id1,projectId,matchGrade,similarity,properties,attributeSimilarities,tags,active,probability,type,gtLabel
2258,"{'source': 'A', 'local': 'IdERHbrYEU4QTT8S', 'blocks': ['rec-vt3X2KUF0HeIlZFd-B##rec-IdERHbrYEU4QTT8S-A']}","{'source': 'B', 'local': 'vt3X2KUF0HeIlZFd', 'blocks': ['rec-vt3X2KUF0HeIlZFd-B##rec-IdERHbrYEU4QTT8S-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8394086745611119,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.5, 'LASTNAME': 0.7485380116959064, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.5490196078431373}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,1.0,FN,TRUE_MATCH
2259,"{'source': 'A', 'local': '5Xb7rq8c4jxuZ9Na', 'blocks': ['rec-N5v0LH8z354mIXFU-B##rec-5Xb7rq8c4jxuZ9Na-A']}","{'source': 'B', 'local': 'N5v0LH8z354mIXFU', 'blocks': ['rec-N5v0LH8z354mIXFU-B##rec-5Xb7rq8c4jxuZ9Na-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.669520532783613,['REPORTED_LINK'],"{'MIDDLENAME': 0.2956521739130435, 'CITY': 0.5125, 'LASTNAME': 0.3087248322147651, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 0.5436893203883495, 'PLZ': 0.7853403141361257}","[{'tag': 'PROBABILITY', 'stringValue': '0,949', 'numericValue': 0.9489632691094775}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9489632691094775,TN,TRUE_NON_MATCH
2260,"{'source': 'A', 'local': 'PLNr8OWgeWCPSJP0', 'blocks': ['rec-be35NT4aK2ERpMHU-B##rec-PLNr8OWgeWCPSJP0-A']}","{'source': 'B', 'local': 'be35NT4aK2ERpMHU', 'blocks': ['rec-be35NT4aK2ERpMHU-B##rec-PLNr8OWgeWCPSJP0-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8433165651590541,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 1.0, 'LASTNAME': 0.3553299492385787, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6732673267326733}","[{'tag': 'PROBABILITY', 'stringValue': '0,955', 'numericValue': 0.9551545328717949}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.9551545328717949,FN,TRUE_MATCH
2261,"{'source': 'A', 'local': 'a9upFpv6jev7BjHS', 'blocks': ['rec-gLlNhlmlun4u2nms-B##rec-a9upFpv6jev7BjHS-A']}","{'source': 'B', 'local': 'gLlNhlmlun4u2nms', 'blocks': ['rec-gLlNhlmlun4u2nms-B##rec-a9upFpv6jev7BjHS-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.877942382162912,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 0.3684210526315789, 'CITY': 1.0, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 0.7861271676300579, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,828', 'numericValue': 0.8277729900057925}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8277729900057925,TP,TRUE_MATCH
2262,"{'source': 'A', 'local': 'IRbCZbTXaUIrFYZX', 'blocks': ['rec-IRbCZbTXaUIrFYZX-A##rec-7JFZaoq4vfjL3ELD-B']}","{'source': 'B', 'local': '7JFZaoq4vfjL3ELD', 'blocks': ['rec-IRbCZbTXaUIrFYZX-A##rec-7JFZaoq4vfjL3ELD-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8932201664374687,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 0.3829787234042553, 'CITY': 1.0, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6698564593301436}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
2263,"{'source': 'A', 'local': '0X3qtIO3UTvMqkBK', 'blocks': ['rec-oYY1XwHnZ3rXsx3X-B##rec-0X3qtIO3UTvMqkBK-A']}","{'source': 'B', 'local': 'oYY1XwHnZ3rXsx3X', 'blocks': ['rec-oYY1XwHnZ3rXsx3X-B##rec-0X3qtIO3UTvMqkBK-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7385061029268585,['REPORTED_LINK'],"{'MIDDLENAME': 0.29931972789115646, 'CITY': 0.5161290322580645, 'LASTNAME': 0.418848167539267, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7647058823529411}","[{'tag': 'PROBABILITY', 'stringValue': '0,987', 'numericValue': 0.9870311837272555}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9870311837272555,TN,TRUE_NON_MATCH
2264,"{'source': 'A', 'local': 'oqJnGyAQNjogvCTI', 'blocks': ['rec-oqJnGyAQNjogvCTI-A##rec-8UXEnS0sAX3bbrCT-B']}","{'source': 'B', 'local': '8UXEnS0sAX3bbrCT', 'blocks': ['rec-oqJnGyAQNjogvCTI-A##rec-8UXEnS0sAX3bbrCT-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.7865238842347276,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.3783783783783784, 'LASTNAME': 0.42168674698795183, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.63}","[{'tag': 'PROBABILITY', 'stringValue': '0,955', 'numericValue': 0.9551545328717949}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.9551545328717949,FN,TRUE_MATCH
2265,"{'source': 'A', 'local': '3qwbkdoTznQxWfOy', 'blocks': ['rec-yA6e0ZhB0dwWGwit-B##rec-3qwbkdoTznQxWfOy-A']}","{'source': 'B', 'local': 'yA6e0ZhB0dwWGwit', 'blocks': ['rec-yA6e0ZhB0dwWGwit-B##rec-3qwbkdoTznQxWfOy-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7624127617148555,['REPORTED_LINK'],"{'MIDDLENAME': 0.24285714285714285, 'CITY': 1.0, 'LASTNAME': 0.32941176470588235, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,883', 'numericValue': 0.8827110450869341}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.8827110450869341,FN,TRUE_MATCH
2266,"{'source': 'A', 'local': 'gCHALDX2DP9KtJO1', 'blocks': ['rec-q9p8zfiYthihZzJI-B##rec-gCHALDX2DP9KtJO1-A']}","{'source': 'B', 'local': 'q9p8zfiYthihZzJI', 'blocks': ['rec-q9p8zfiYthihZzJI-B##rec-gCHALDX2DP9KtJO1-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7330080591243721,['REPORTED_LINK'],"{'MIDDLENAME': 0.39490445859872614, 'CITY': 1.0, 'LASTNAME': 0.39759036144578314, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 0.41545893719806765, 'PLZ': 0.7562189054726368}","[{'tag': 'PROBABILITY', 'stringValue': '0,987', 'numericValue': 0.9872289566855323}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9872289566855323,TN,TRUE_NON_MATCH
2267,"{'source': 'A', 'local': 'u0KCKKaDEVcQFxIC', 'blocks': ['rec-u0KCKKaDEVcQFxIC-A##rec-gUEKDUZccyKPDHVN-B']}","{'source': 'B', 'local': 'gUEKDUZccyKPDHVN', 'blocks': ['rec-u0KCKKaDEVcQFxIC-A##rec-gUEKDUZccyKPDHVN-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8943293576061937,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.3950617283950617, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6666666666666666}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
2268,"{'source': 'A', 'local': 'NWUIhtV8q8Gz44F6', 'blocks': ['rec-dEoFJVxFGTGivshl-B##rec-NWUIhtV8q8Gz44F6-A']}","{'source': 'B', 'local': 'dEoFJVxFGTGivshl', 'blocks': ['rec-dEoFJVxFGTGivshl-B##rec-NWUIhtV8q8Gz44F6-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.828936617779162,['REPORTED_LINK'],"{'MIDDLENAME': 0.5620437956204379, 'CITY': 1.0, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 0.3673469387755102, 'PLACEOFBIRTH': 1.0, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,992', 'numericValue': 0.9915469080438567}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9915469080438567,TN,TRUE_NON_MATCH
2269,"{'source': 'A', 'local': 'ieao2vwbjuGHnurd', 'blocks': ['rec-ieao2vwbjuGHnurd-A##rec-7owG6FQQzQPP94LO-B']}","{'source': 'B', 'local': '7owG6FQQzQPP94LO', 'blocks': ['rec-ieao2vwbjuGHnurd-A##rec-7owG6FQQzQPP94LO-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8719300602835925,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.27058823529411763, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.44221105527638194}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
2270,"{'source': 'A', 'local': '60YlQZdfmfu64jJR', 'blocks': ['rec-PlgZJjAjjfF2GcFV-B##rec-60YlQZdfmfu64jJR-A']}","{'source': 'B', 'local': 'PlgZJjAjjfF2GcFV', 'blocks': ['rec-PlgZJjAjjfF2GcFV-B##rec-60YlQZdfmfu64jJR-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8650827037246562,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 0.36879432624113473, 'CITY': 0.5874125874125874, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7336683417085427}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
2271,"{'source': 'A', 'local': 'r3FrAiHw10fldw9C', 'blocks': ['rec-r3FrAiHw10fldw9C-A##rec-WgdroRZAKHFbMEb3-B']}","{'source': 'B', 'local': 'WgdroRZAKHFbMEb3', 'blocks': ['rec-r3FrAiHw10fldw9C-A##rec-WgdroRZAKHFbMEb3-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8776281934491938,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.42487046632124353, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.46766169154228854}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
2272,"{'source': 'A', 'local': '0z93jmMya3RF6DXx', 'blocks': ['rec-6SVfBdXy1SKaLBwX-B##rec-0z93jmMya3RF6DXx-A']}","{'source': 'B', 'local': '6SVfBdXy1SKaLBwX', 'blocks': ['rec-6SVfBdXy1SKaLBwX-B##rec-0z93jmMya3RF6DXx-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8976638159950014,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.40625, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5670103092783505}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
2273,"{'source': 'A', 'local': '8jQHf1vktPOCqCgB', 'blocks': ['rec-OOdv54nbSKZbot8K-B##rec-8jQHf1vktPOCqCgB-A']}","{'source': 'B', 'local': 'OOdv54nbSKZbot8K', 'blocks': ['rec-OOdv54nbSKZbot8K-B##rec-8jQHf1vktPOCqCgB-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.9158653846153846,['REPORTED_LINK'],"{'CITY': 1.0, 'LASTNAME': 1.0, 'YEAROFBIRTH': 0.6634615384615384, 'FIRSTNAME': 1.0, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
2274,"{'source': 'A', 'local': '0UXYaqu3gxIjXZZX', 'blocks': ['rec-SJ5p90CveCjYzftN-B##rec-0UXYaqu3gxIjXZZX-A']}","{'source': 'B', 'local': 'SJ5p90CveCjYzftN', 'blocks': ['rec-SJ5p90CveCjYzftN-B##rec-0UXYaqu3gxIjXZZX-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8757863184692453,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.3780487804878049, 'LASTNAME': 0.8888888888888888, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,1.0,FN,TRUE_MATCH
2275,"{'source': 'A', 'local': 'LXM59KC1END8mx8V', 'blocks': ['rec-qikCeatGUxlVa0f5-B##rec-LXM59KC1END8mx8V-A']}","{'source': 'B', 'local': 'qikCeatGUxlVa0f5', 'blocks': ['rec-qikCeatGUxlVa0f5-B##rec-LXM59KC1END8mx8V-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.762690835681541,['REPORTED_LINK'],"{'MIDDLENAME': 0.21794871794871795, 'CITY': 1.0, 'LASTNAME': 0.34408602150537637, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,831', 'numericValue': 0.8313813683682434}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.8313813683682434,TN,TRUE_NON_MATCH
2276,"{'source': 'A', 'local': 'ElmBVz2ho7lrmZX1', 'blocks': ['rec-MExUbehUuscirWfG-B##rec-ElmBVz2ho7lrmZX1-A']}","{'source': 'B', 'local': 'MExUbehUuscirWfG', 'blocks': ['rec-MExUbehUuscirWfG-B##rec-ElmBVz2ho7lrmZX1-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8405880043962944,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 0.5, 'CITY': 0.41, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5181347150259067}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
2277,"{'source': 'A', 'local': 'cDSm1dmWYOnK44WP', 'blocks': ['rec-cDSm1dmWYOnK44WP-A##rec-99KmQYVcfVY1pgif-B']}","{'source': 'B', 'local': '99KmQYVcfVY1pgif', 'blocks': ['rec-cDSm1dmWYOnK44WP-A##rec-99KmQYVcfVY1pgif-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.8389830508474577,['REPORTED_LINK'],"{'CITY': 0.3333333333333333, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 0.8333333333333334, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5555555555555556}","[{'tag': 'PROBABILITY', 'stringValue': '0,994', 'numericValue': 0.9940509280970176}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.9940509280970176,FN,TRUE_MATCH
2278,"{'source': 'A', 'local': 'Ndr3DvZnJvYCsPpO', 'blocks': ['rec-UEkIfVe2uWrMFSze-B##rec-Ndr3DvZnJvYCsPpO-A']}","{'source': 'B', 'local': 'UEkIfVe2uWrMFSze', 'blocks': ['rec-UEkIfVe2uWrMFSze-B##rec-Ndr3DvZnJvYCsPpO-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8890400621340399,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.3756906077348066, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6372549019607843}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
2279,"{'source': 'A', 'local': 'T1jZwzfFlG2bfKM6', 'blocks': ['rec-T1jZwzfFlG2bfKM6-A##rec-DAeoAVwRc06i65Yx-B']}","{'source': 'B', 'local': 'DAeoAVwRc06i65Yx', 'blocks': ['rec-T1jZwzfFlG2bfKM6-A##rec-DAeoAVwRc06i65Yx-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8841516687052245,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 1.0, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 0.4742268041237113, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,988', 'numericValue': 0.988048143187526}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.988048143187526,TP,TRUE_MATCH
2280,"{'source': 'A', 'local': 'LGlGFNMNeFT7Ijft', 'blocks': ['rec-YUlQeOZhivvXsSoE-B##rec-LGlGFNMNeFT7Ijft-A']}","{'source': 'B', 'local': 'YUlQeOZhivvXsSoE', 'blocks': ['rec-YUlQeOZhivvXsSoE-B##rec-LGlGFNMNeFT7Ijft-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7288411449678874,['REPORTED_LINK'],"{'MIDDLENAME': 0.3411764705882353, 'CITY': 0.34394904458598724, 'LASTNAME': 0.45410628019323673, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7340425531914894}","[{'tag': 'PROBABILITY', 'stringValue': '0,986', 'numericValue': 0.9855868182691827}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9855868182691827,TN,TRUE_NON_MATCH
2281,"{'source': 'A', 'local': '4DOzXtoi3YT2I8qN', 'blocks': ['rec-dD0PGfe9XRGmjHdU-B##rec-4DOzXtoi3YT2I8qN-A']}","{'source': 'B', 'local': 'dD0PGfe9XRGmjHdU', 'blocks': ['rec-dD0PGfe9XRGmjHdU-B##rec-4DOzXtoi3YT2I8qN-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8468029505563146,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 1.0, 'LASTNAME': 0.38190954773869346, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6540284360189573}","[{'tag': 'PROBABILITY', 'stringValue': '0,955', 'numericValue': 0.9551545328717949}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.9551545328717949,FN,TRUE_MATCH
2282,"{'source': 'A', 'local': 'x1rOv0K1tarNepxi', 'blocks': ['rec-zefHEvtNJG7WFJ33-B##rec-x1rOv0K1tarNepxi-A']}","{'source': 'B', 'local': 'zefHEvtNJG7WFJ33', 'blocks': ['rec-zefHEvtNJG7WFJ33-B##rec-x1rOv0K1tarNepxi-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8366374584433606,['REPORTED_LINK'],"{'CITY': 1.0, 'LASTNAME': 0.4519774011299435, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.7715736040609137}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
2283,"{'source': 'A', 'local': 'vqMWk2YPsZvqAKyg', 'blocks': ['rec-vqMWk2YPsZvqAKyg-A##rec-ubGZ0miyeefOqEeD-B']}","{'source': 'B', 'local': 'ubGZ0miyeefOqEeD', 'blocks': ['rec-vqMWk2YPsZvqAKyg-A##rec-ubGZ0miyeefOqEeD-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.87898335166544,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.37305699481865284, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.5414364640883977}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
2284,"{'source': 'A', 'local': 'RpV6HexJrsgPP1JT', 'blocks': ['rec-RpV6HexJrsgPP1JT-A##rec-OHEqrOflHXKlnjnf-B']}","{'source': 'B', 'local': 'OHEqrOflHXKlnjnf', 'blocks': ['rec-RpV6HexJrsgPP1JT-A##rec-OHEqrOflHXKlnjnf-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.7958894509392949,"['active', 'REPORTED_LINK']","{'CITY': 0.32298136645962733, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 0.3316582914572864, 'PLZ': 0.5625}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
2285,"{'source': 'A', 'local': '4bHh63M8CuE9PCSC', 'blocks': ['rec-ohC1kLJgYHZaxsJJ-B##rec-4bHh63M8CuE9PCSC-A']}","{'source': 'B', 'local': 'ohC1kLJgYHZaxsJJ', 'blocks': ['rec-ohC1kLJgYHZaxsJJ-B##rec-4bHh63M8CuE9PCSC-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8566476488863554,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.9132075471698113, 'LASTNAME': 0.3961352657004831, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
